session_id,path,viewedAt,pageviewCount,browserName,deviceType,osName,city,country,region,trafficSource,referrerUrl,utmSource,utmMedium,utmCampaign,utmContent,timeOnPageMs
wix_142.134.87.91_5192026_5,/post/11-copilot-tips-to-supercharge-your-productivity,2026-05-19T05:00:00Z,1,Edge,desktop,Windows,Fredericton,CA,NB,organic,https://bing.com/,,,,,
wix_unknown_1142026_23,/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,2026-01-14T23:00:00Z,1,Edge,desktop,Windows,Chennai,IN,TN,organic,https://google.com/,,,,,
wix_174.253.242.139_3312026_14,/,2026-03-31T14:00:00Z,1,Safari,mobile,iOS,Indianapolis,US,IN,organic,https://google.com/,,,,,
wix_unknown_1172026_19,/,2026-01-17T19:00:00Z,1,Edge,desktop,Windows,Redmond,US,WA,organic,https://bing.com/,,,,,
wix_174.164.247.128_4192026_23,/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,2026-04-19T23:00:00Z,1,Chrome,desktop,Windows,Sammamish,US,WA,direct,,,,,,
wix_87.237.222.161_312026_2,/post/11-copilot-tips-to-supercharge-your-productivity,2026-03-01T02:00:00Z,1,Edge,desktop,Windows,Nuremberg,DE,BY,organic,https://bing.com/,,,,,
wix_146.23.8.4_3312026_11,/event-details/m365-community-conference-2026,2026-03-31T11:00:00Z,1,Edge,desktop,Windows,Houston,US,TX,referral,https://statics.teams.cdn.office.net/,,,,,11000
wix_unknown_1142026_13,/services/strategic-transformation,2026-01-14T13:00:00Z,1,Edge,desktop,Windows,Boulder,US,CO,organic,https://google.com/,,,,,16000
wix_167.103.88.191_2282026_2,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-02-28T02:00:00Z,1,Edge,desktop,Windows,Chennai,IN,TN,organic,https://bing.com/,,,,,
wix_71.82.92.178_492026_12,/solutions/strategic-roadmaps,2026-04-09T12:00:00Z,1,Chrome,mobile,Android,Gaylord,US,MI,organic,https://google.com/,,,,,
wix_104.28.35.17_1282026_7,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,2026-01-28T07:00:00Z,1,Safari,mobile,iOS,Brisbane,AU,QLD,organic,https://google.com/,,,,,
wix_23.129.64.160_5242026_11,/join,2026-05-24T11:00:00Z,1,Chrome,desktop,Mac OS,,US,,direct,,,,,,
wix_97.236.184.96_3222026_8,/,2026-03-22T08:00:00Z,1,Chrome,desktop,Mac OS,Norfolk,US,VA,organic,https://duckduckgo.com/,,,,,32000
wix_160.2.110.135_3252026_18,/solutions/ai-strategy-and-design,2026-03-25T18:00:00Z,1,Edge,desktop,Windows,Boise,US,ID,organic,https://google.com/,,,,,
wix_88.86.116.138_4272026_9,/contact,2026-04-27T09:00:00Z,1,Chrome,desktop,Mac OS,Prague,CZ,10,direct,,,,,,22000
wix_193.183.207.10_352026_4,/applications/orbit,2026-03-05T04:00:00Z,1,Edge,desktop,Windows,Karlskrona,SE,K,organic,https://duckduckgo.com/,,,,,18000
wix_192.171.92.59_5262026_8,/post/clawpilot-a-new-way-to-work-with-ai,2026-05-26T08:00:00Z,1,Chrome,desktop,Linux,,US,,direct,,,,,,
wix_209.166.76.48_452026_12,/,2026-04-05T12:00:00Z,1,Edge,desktop,Windows,Clinton,US,WA,direct,,,,,,24000
wix_unknown_152026_2,/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,2026-01-05T02:00:00Z,1,Edge,desktop,Windows,Roskilde,DK,85,direct,,,,,,
wix_50.47.248.147_2152026_15,/models,2026-02-15T15:00:00Z,1,Edge,desktop,Windows,Bothell,US,WA,direct,,,,,,6000
wix_unknown_12312025_21,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,2025-12-31T21:00:00Z,1,Safari,mobile,iOS,Hermosa Beach,US,CA,organic,https://google.com/,,,,,
wix_85.115.52.202_3302026_6,/post/11-copilot-tips-to-supercharge-your-productivity,2026-03-30T06:00:00Z,1,Edge,desktop,Windows,London,GB,ENG,organic,https://bing.com/,,,,,
wix_67.225.7.205_2282026_16,/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,2026-02-28T16:00:00Z,1,LinkedIn App,mobile,iOS,Regina,CA,SK,organic,https://linkedin.com/,,,,,
wix_116.55.249.32_2272026_12,/,2026-02-27T12:00:00Z,1,Chrome,desktop,Windows,,CN,,direct,,,,,,
wix_103.187.96.186_532026_3,/post/introducing-the-knowledge-agent-for-microsoft-365-copilot,2026-05-03T03:00:00Z,1,Chrome,desktop,Windows,Panchkula,IN,HR,organic,https://linkedin.com/,,,,,
wix_82.10.214.247_4202026_5,/post/claude-comes-inside-the-microsoft-365-boundary,2026-04-20T05:00:00Z,1,Chrome,desktop,Windows,Portsmouth,GB,POR,organic,https://google.com/,,,,,
wix_84.37.206.59_2172026_13,/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,2026-02-17T13:00:00Z,1,Chrome,desktop,Windows,Ashburn,US,VA,referral,,hs_email,email,,23481503,
wix_142.188.85.188_2202026_18,/,2026-02-20T18:00:00Z,1,Edge,desktop,Windows,Toronto,CA,ON,organic,https://bing.com/,,,,,5000
wix_174.200.0.155_2262026_11,/team/michelle-caldwell,2026-02-26T11:00:00Z,1,Safari,mobile,iOS,Minneapolis,US,MN,direct,,,,,,31000
wix_223.185.130.135_232026_7,/,2026-02-03T07:00:00Z,1,Chrome,desktop,Windows,Bengaluru,IN,KA,organic,https://google.com/,,,,,
wix_45.113.248.111_2142026_22,/,2026-02-14T22:00:00Z,1,Chrome,desktop,Windows,Pune,IN,MH,organic,https://google.com/,,,,,
wix_193.77.70.215_292026_4,/post/gpt-5-2-arrives-in-m365-copilot,2026-02-09T04:00:00Z,1,Edge,desktop,Windows,Ljubljana,SI,061,organic,https://google.com/,,,,,
wix_46.227.158.101_4182026_13,/post/claude-comes-inside-the-microsoft-365-boundary,2026-04-18T13:00:00Z,1,Chrome,mobile,Android,Oslo,NO,03,organic,https://google.com/,,,,,
wix_165.225.125.56_3192026_6,/items/care-raft-prompting-industry-examples,2026-03-19T06:00:00Z,1,Chrome,desktop,Windows,New Delhi,IN,DL,organic,https://linkedin.com/,,,,,
wix_140.248.44.0_2172026_22,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-17T22:00:00Z,1,Safari,mobile,iOS,Miami,US,FL,direct,,,,,,
wix_174.21.93.122_612026_13,/,2026-06-01T13:00:00Z,1,Chrome,desktop,Mac OS,Seattle,US,WA,organic,https://google.com/,,,,,
wix_163.116.250.171_1272026_6,/,2026-01-27T06:00:00Z,1,Chrome,desktop,Mac OS,Miami,US,FL,direct,,,,,,
wix_unknown_1132026_3,/post/driving-productivity-copilot-from-driver-s-seat-to-board-seat,2026-01-13T03:00:00Z,1,Chrome,desktop,Windows,,US,,direct,,,,,,
wix_186.65.112.86_4162026_18,/,2026-04-16T18:00:00Z,1,Chrome,desktop,Linux,New York,US,NY,direct,,,,,,
wix_83.88.199.17_5262026_2,/post/claude-comes-inside-the-microsoft-365-boundary,2026-05-26T02:00:00Z,1,Chrome,desktop,Windows,,DK,,direct,https://claude.ai/,,,,,
wix_153.92.40.42_1252026_8,/insights,2026-01-25T08:00:00Z,1,Chrome,desktop,Mac OS,Toronto,CA,ON,organic,https://duckduckgo.com/,,,,,41000
wix_153.66.149.120_3302026_10,/,2026-03-30T10:00:00Z,1,Edge,desktop,Windows,Charleston,US,WV,direct,,,,,,26000
wix_137.186.156.80_5192026_7,/services-overview/default,2026-05-19T07:00:00Z,1,Chrome,desktop,Windows,Cochrane,CA,AB,direct,https://chatgpt.com/,chatgpt.com,,,,5000
wix_unknown_1162026_23,/post/gpt-5-2-arrives-in-m365-copilot,2026-01-16T23:00:00Z,1,Safari,mobile,iOS,East Horsley,GB,SRY,organic,https://google.com/,,,,,
wix_172.56.104.159_3202026_20,/,2026-03-20T20:00:00Z,1,Chrome,mobile,Android,Seattle,US,WA,direct,https://synozur.com/,,,,,
wix_142.111.99.58_2172026_13,/team/michelle-boyd,2026-02-17T13:00:00Z,1,Chrome,desktop,Windows,San Francisco,US,CA,referral,,hs_email,email,,23481503,
wix_97.170.82.80_3112026_12,/,2026-03-11T12:00:00Z,1,Chrome,desktop,Mac OS,Murrieta,US,CA,direct,,,,,,10000
wix_24.239.148.21_2192026_21,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-19T21:00:00Z,1,Chrome,desktop,Mac OS,Sydney,AU,NSW,organic,https://google.com/,,,,,
wix_76.120.40.133_5132026_17,/,2026-05-13T17:00:00Z,1,Chrome,desktop,Mac OS,Parker,US,CO,organic,https://google.com/,,,,,9000
wix_83.244.204.135_3112026_5,/post/11-copilot-tips-to-supercharge-your-productivity,2026-03-11T05:00:00Z,1,Edge,desktop,Windows,Milton Keynes,GB,MIK,organic,https://bing.com/,,,,,
wix_96.225.67.37_222026_7,/event-details/the-new-ai-frontier-market-shifts-maturity-gaps-and-how-to-lead-with-copilot,2026-02-02T07:00:00Z,1,Safari,mobile,iOS,West Orange,US,NJ,referral,,hs_email,email,,22476756,
wix_146.23.8.4_3312026_11,/about,2026-03-31T11:00:00Z,1,Edge,desktop,Windows,Houston,US,TX,referral,https://statics.teams.cdn.office.net/,,,,,3000
wix_113.184.67.81_5222026_13,/post/sharepoint-esignature-transforms-business-documents,2026-05-22T13:00:00Z,1,Chrome,desktop,Windows,Quảng Ninh,VN,HN,direct,,,,,,
wix_137.83.228.42_4142026_8,/,2026-04-14T08:00:00Z,1,Chrome,desktop,Windows,Denver,US,CO,organic,https://google.com/,,,,,
wix_46.110.111.220_1282026_19,/,2026-01-28T19:00:00Z,1,Chrome,desktop,Windows,Colorado Springs,US,CO,direct,,,,,,3000
wix_111.93.225.181_3282026_23,/team,2026-03-28T23:00:00Z,1,Chrome,desktop,Windows,New Delhi,IN,DL,organic,https://google.com/,,,,,1000
wix_108.49.190.155_1222026_10,/post/using-ai-maturity-to-drive-roi,2026-01-22T10:00:00Z,1,Chrome,desktop,Mac OS,Sudbury,US,MA,organic,https://google.com/,,,,,
wix_67.225.81.183_322026_5,/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,2026-03-02T05:00:00Z,1,Safari,mobile,iOS,Saskatoon,CA,SK,organic,https://bing.com/,,,,,
wix_unknown_152026_15,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,2026-01-05T15:00:00Z,1,Chrome,desktop,Windows,North Brunswick,US,NJ,organic,https://google.com/,,,,,
wix_203.127.217.196_632026_23,/post/copilot-2025-a-game-changer-for-ai-in-the-workplace,2026-06-03T23:00:00Z,1,Edge,desktop,Windows,Singapore,SG,,organic,https://bing.com/,,,,,
wix_104.28.132.28_1232026_17,/,2026-01-23T17:00:00Z,1,Safari,mobile,iOS,Ottawa,CA,ON,organic,https://google.com/,,,,,15000
wix_172.56.204.160_292026_7,/clients,2026-02-09T07:00:00Z,1,Chrome,mobile,Android,Seattle,US,WA,organic,https://google.com/,,,,,31000
wix_205.169.39.218_2192026_2,/,2026-02-19T02:00:00Z,1,Chrome,desktop,Windows,,US,,direct,,,,,,
wix_134.238.112.4_5232026_3,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-05-23T03:00:00Z,1,Chrome,desktop,Windows,Milan,IT,MI,organic,https://vertexaisearch.cloud.google.com/,,,,,
wix_47.197.87.11_2172026_13,/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,2026-02-17T13:00:00Z,1,Edge,mobile,iOS,St. Petersburg,US,FL,referral,,hs_email,email,,23481503,
wix_37.47.102.239_642026_2,/,2026-06-04T02:00:00Z,1,Chrome,desktop,Windows,Krakow,PL,12,organic,https://google.com/,,,,,
wix_104.192.44.223_5192026_13,/,2026-05-19T13:00:00Z,1,Safari,desktop,Mac OS,Toronto,CA,ON,direct,,,,,,17000
wix_172.56.104.216_352026_18,/,2026-03-05T18:00:00Z,1,Chrome,desktop,Windows,Federal Way,US,WA,referral,https://webmail1.earthlink.net/,,,,,
wix_73.98.70.90_372026_11,/solutions/ai-strategy-and-design,2026-03-07T11:00:00Z,1,Chrome,desktop,Windows,Albuquerque,US,NM,organic,https://google.com/,,,,,6000
wix_81.97.201.43_1202026_1,/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,2026-01-20T01:00:00Z,1,Chrome,desktop,Mac OS,Hackney,GB,HCK,direct,,,,,,
wix_64.190.76.14_452026_0,/models/ai-maturity-model,2026-04-05T00:00:00Z,1,Chrome,desktop,Mac OS,,IT,,direct,,,,,,14000
wix_149.57.191.0_332026_3,/insights,2026-03-03T03:00:00Z,1,Chrome,desktop,Linux,New York,US,NY,direct,,,,,,
wix_52.226.204.109_2282026_10,/post/ai-in-action-how-new-copilot-features-change-content-management-and-productivity,2026-02-28T10:00:00Z,1,Chrome,desktop,Mac OS,Washington,US,VA,organic,https://linkedin.com/,,,,,
wix_71.167.228.138_5302026_6,/,2026-05-30T06:00:00Z,1,Edge,desktop,Mac OS,New York,US,NY,direct,,,,,,22000
wix_136.226.108.123_4302026_7,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-30T07:00:00Z,1,Firefox,desktop,Mac OS,Chicago,US,IL,organic,https://bing.com/,,,,,
wix_172.58.52.18_232026_20,/post/gpt-5-2-arrives-in-m365-copilot,2026-02-03T20:00:00Z,1,Safari,mobile,iOS,Houston,US,TX,direct,,,,,,
wix_171.235.35.187_422026_3,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-04-02T03:00:00Z,1,Edge,desktop,Windows,Ho Chi Minh City,VN,SG,organic,https://bing.com/,,,,,
wix_unknown_1162026_16,/post/gpt-5-2-arrives-in-m365-copilot,2026-01-16T16:00:00Z,1,Safari,tablet,iOS,,JP,Fukuoka,direct,,,,,,
wix_unknown_182026_9,/about,2026-01-08T09:00:00Z,1,Chrome,desktop,Windows,Lynnwood,US,WA,direct,,,,,,21000
wix_158.174.2.162_332026_22,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-03T22:00:00Z,1,Edge,desktop,Windows,Lidingö,SE,AB,organic,https://bing.com/,,,,,
wix_unknown_1152026_9,/,2026-01-15T09:00:00Z,1,Edge,desktop,Windows,Roseville,US,MI,organic,https://bing.com/,,,,,
wix_47.82.201.174_5192026_5,/post/11-copilot-tips-to-supercharge-your-productivity,2026-05-19T05:00:00Z,1,Chrome,desktop,Mac OS,,SG,,direct,,,,,,
wix_50.35.118.13_562026_13,/services/strategic-transformation,2026-05-06T13:00:00Z,1,Edge,desktop,Windows,Bothell,US,WA,direct,,,,,,6000
wix_unknown_182026_12,/,2026-01-08T12:00:00Z,1,Edge,desktop,Windows,Chicago,US,IL,organic,https://bing.com/,,,,,
wix_unknown_132026_1,/post/introducing-the-knowledge-agent-for-microsoft-365-copilot,2026-01-03T01:00:00Z,1,Edge,mobile,Android,Cardiff,GB,CRF,direct,,,,,,
wix_50.47.239.237_5242026_3,/,2026-05-24T03:00:00Z,1,Edge,mobile,iOS,Bothell,US,WA,direct,,,,,,19000
wix_75.184.116.154_2182026_12,/,2026-02-18T12:00:00Z,1,Edge,desktop,Windows,Waukesha,US,WI,organic,https://bing.com/,,,,,
wix_98.239.92.128_2202026_7,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-20T07:00:00Z,1,Chrome,desktop,Windows,Yuba City,US,CA,direct,https://gemini.google.com/,,,,,
wix_96.225.67.37_3182026_12,/,2026-03-18T12:00:00Z,1,Chrome,desktop,Windows,West Orange,US,NJ,direct,,,,,,
wix_73.225.67.133_2152026_14,/team,2026-02-15T14:00:00Z,1,Chrome,mobile,Android,Renton,US,WA,organic,https://google.com/,,,,,596000
wix_108.206.17.134_3302026_5,/,2026-03-30T05:00:00Z,1,Edge,desktop,Windows,Harvest,US,AL,organic,https://google.com/,,,,,24000
wix_165.225.63.46_3132026_7,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,2026-03-13T07:00:00Z,1,Edge,desktop,Windows,Chicago,US,IL,direct,,,,,,
wix_1.145.190.148_572026_17,/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,2026-05-07T17:00:00Z,1,Chrome,mobile,Android,Melbourne,AU,VIC,organic,https://google.com/,,,,,
wix_165.225.196.69_4272026_9,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-27T09:00:00Z,1,Edge,desktop,Windows,Manchester,GB,MAN,organic,https://bing.com/,,,,,
wix_unknown_152026_16,/webinars,2026-01-05T16:00:00Z,1,Edge,desktop,Windows,Calgary,CA,AB,direct,,,,,,35000
wix_216.133.226.250_322026_12,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-02T12:00:00Z,1,Chrome,desktop,Windows,Granada Hills,US,CA,direct,,,,,,
wix_174.231.128.4_4202026_21,/team/michelle-caldwell,2026-04-20T21:00:00Z,1,Safari,mobile,iOS,Auburn,US,WA,organic,https://google.com/,,,,,
wix_97.170.82.80_3112026_12,/services-overview/default,2026-03-11T12:00:00Z,1,Chrome,desktop,Mac OS,Murrieta,US,CA,direct,,,,,,5000
wix_unknown_182026_0,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-01-08T00:00:00Z,1,Edge,desktop,Windows,Wirral,GB,WRL,organic,https://bing.com/,,,,,
wix_188.255.181.96_332026_3,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-03-03T03:00:00Z,1,Edge,desktop,Windows,Belgrade,RS,00,organic,https://bing.com/,,,,,
wix_50.47.248.147_3252026_11,/workshops/ai-academy-—-immersive-ai-leadership-day,2026-03-25T11:00:00Z,1,Edge,desktop,Windows,Bothell,US,WA,referral,https://statics.teams.cdn.office.net/,,,,,42000
